,gene,r hsc,p adjusted hsc,r prog,p adjusted prog,GEP 15 (DNA Replication),Benjamini-Hochberg adjusted regression p of GEP 15 vs r hsc,Bonferroni adjusted regression p of GEP 15 vs r hsc,Benjamini-Hochberg adjusted regression p of GEP 15 vs r prog,Bonferroni adjusted regression p of GEP 15 vs r prog
13303,TMEM8B,-0.0463050391087398,6.64498040228522e-05,-0.0368951620434473,1.658744986507247e-10,-0.000217047,0.9999771431101689,1.0,0.9999471363027878,1.0
13304,TMEM9,0.0504308882067443,1.1857540018865537e-05,0.1163805108716611,4.70242076486683e-96,0.000124986,0.9999771431101689,1.0,0.9999471363027878,1.0
13305,TMEM91,-0.0651075489249553,7.2443320707031696e-09,-0.0259233786531755,1.0198041650414029e-05,-0.000317315,0.9999771431101689,1.0,0.9999471363027878,1.0
13306,TMEM92,0.0533179669866407,3.23550269975798e-06,-0.0122947255921968,0.04294976131628984,-5.68e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13307,TMEM94,-0.0383865358117306,0.0011768571920263097,0.0316669249269307,5.172166895214981e-08,-0.000160764,0.9999771431101689,1.0,0.9999471363027878,1.0
13308,TMEM95,-0.034873608177622,0.003536649145857811,-0.0258949066888904,1.043959459020518e-05,-0.000160052,0.9999771431101689,1.0,0.9999471363027878,1.0
13309,TMEM97,0.0935949497990779,1.3160013657024097e-17,0.1847806761743245,4.921429530060122e-243,0.001032543,0.40710376761663014,1.0,0.9999471363027878,1.0
13310,TMEM9B.AS1,-0.0387645779427876,0.0010426875628313035,-0.0193014049404008,0.001207832965766731,-0.000123375,0.9999771431101689,1.0,0.9999471363027878,1.0
13311,TMIE,-0.0338699773952565,0.004755456525876148,-0.0216429340169721,0.0002615081528575382,-0.000113731,0.9999771431101689,1.0,0.9999471363027878,1.0
13312,TMIGD1,-0.0281275275535522,0.021411971961103133,-0.0123912882882375,0.04127097745929379,-8.75e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13313,TMIGD2,0.0907640926580275,1.3678058144368467e-16,0.1404159133124966,9.17353268483858e-140,0.000404023,0.9999771431101689,1.0,0.9999471363027878,1.0
13314,TMIGD3,-0.0448674943860851,0.00011710316351077119,-0.032471820014308,2.2633267642493573e-08,-0.000103268,0.9999771431101689,1.0,0.9999471363027878,1.0
13315,TMOD1,-0.0325028831827745,0.006958243868897888,-0.0308347378407216,1.1857838423267563e-07,-0.000307988,0.9999771431101689,1.0,0.9999471363027878,1.0
13316,TMOD2,-0.1454063041914573,5.541982034723612e-42,-0.091699113266693,6.905483446901322e-60,-0.000950899,0.9999771431101689,1.0,0.6561590065660086,1.0
13317,TMOD3,-0.1873348794962844,6.482115370250302e-70,-0.0924433798072084,7.503329637621346e-61,-0.001231024,0.9999771431101689,1.0,0.02259314212032567,1.0
13318,TMPO,0.1434054909646441,7.788546918421151e-41,0.2254690897742625,0.0,0.000668604,0.9999771431101689,1.0,0.9999471363027878,1.0
13319,TMPO.AS1,0.0709143792573698,2.2229336896778759e-10,0.0833208029282471,1.3638174455596049e-49,0.000187036,0.9999771431101689,1.0,0.9999471363027878,1.0
13320,TMPPE,-0.0248444842853262,0.044700898653994604,-0.024133209501367,4.2511174082876275e-05,-0.000108237,0.9999771431101689,1.0,0.9999471363027878,1.0
13321,TMPRSS11A,-0.0299274390783689,0.013729067747896414,-0.033724883525175,6.005330845024472e-09,-0.000150736,0.9999771431101689,1.0,0.9999471363027878,1.0
13322,TMPRSS11B,-0.0443396947236446,0.00014369364985399358,-0.0298590681556649,3.0528571543838177e-07,-0.000140236,0.9999771431101689,1.0,0.9999471363027878,1.0
13323,TMPRSS11D,-0.0245518751738459,0.04751907409343623,-0.0214685690756989,0.00029468614964747746,-0.000108106,0.9999771431101689,1.0,0.9999471363027878,1.0
13324,TMPRSS11E,-0.0260310605604839,0.03462046949854084,-0.0145558087161763,0.015900746311947468,-4.3e-06,0.9999771431101689,1.0,0.9999471363027878,1.0
13325,TMPRSS12,-0.025392393460547,0.03982517154455333,-0.022879003968923,0.00010874851201771937,-8.84e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13326,TMPRSS13,-0.040811513309701,0.0005194020538697123,-0.0249637785319178,2.2176230628845695e-05,-0.00019782,0.9999771431101689,1.0,0.9999471363027878,1.0
13327,TMPRSS15,-0.0671399722296076,2.2138545902780242e-09,-0.0458622627693288,1.0955184673365348e-15,-0.000304495,0.9999771431101689,1.0,0.9999471363027878,1.0
13328,TMPRSS2,-0.0507491718602135,1.0330476146080596e-05,-0.0239749108131766,4.7977690701933106e-05,-0.000145618,0.9999771431101689,1.0,0.9999471363027878,1.0
13329,TMPRSS3,-0.0616263434035239,4.9956241836005996e-08,-0.0331670496807869,1.089918760512455e-08,-0.000258993,0.9999771431101689,1.0,0.9999471363027878,1.0
13330,TMPRSS4,-0.0696365044068506,4.926042365652534e-10,-0.0182932261978624,0.0022154546894724396,-1.98e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13331,TMPRSS4.AS1,-0.0266121975450157,0.030460697508106212,-0.0314285676839495,6.56937288435432e-08,-0.000135358,0.9999771431101689,1.0,0.9999471363027878,1.0
13332,TMPRSS5,-0.0420950959927005,0.00033025155640934535,-0.0274482823117113,2.780548737234493e-06,-8.12e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13333,TMPRSS6,-0.0435328439814021,0.0001950060031924269,-0.0377954143297314,5.640424435831684e-11,-0.000135516,0.9999771431101689,1.0,0.9999471363027878,1.0
13334,TMPRSS7,-0.0307762362612463,0.011048357647344223,-0.0232480027821558,8.283939989613484e-05,-0.000130737,0.9999771431101689,1.0,0.9999471363027878,1.0
13335,TMPRSS9,-0.0252267271170297,0.041252335032859175,-0.0205756958885153,0.0005358142058042464,-0.000100881,0.9999771431101689,1.0,0.9999471363027878,1.0
13336,TMSB10,0.0768803291066995,4.482530517230745e-12,0.1353589145595039,7.252950725738464e-130,-0.00016681,0.4883070519899825,1.0,0.4992602252914444,1.0
13337,TMTC1,-0.0674728198671258,1.817740037666673e-09,-0.0507217682519215,5.719643012172922e-19,-0.000251208,0.9999771431101689,1.0,0.9999471363027878,1.0
13338,TMTC2,-0.0962429904920185,1.3721163781595346e-18,-0.0486933861365584,1.4703394560279033e-17,-0.000456657,0.9999771431101689,1.0,0.9999471363027878,1.0
13339,TMTC4,0.0661304260250437,4.0240348562609165e-09,0.0885952424024235,5.8889229052055205e-56,0.000351181,0.9999771431101689,1.0,0.9999471363027878,1.0
13340,TMUB1,0.0444832357948539,0.00013590228270168295,0.0628323273626358,1.3446597057707321e-28,4.61e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13341,TMX1,0.0793479929430187,7.971485165648707e-13,0.1827146068763093,1.4714211473761054e-237,0.000393346,0.9999771431101689,1.0,0.9999471363027878,1.0
13342,TMX2,0.0508045805955479,1.0076742065230046e-05,0.1685850602163029,7.046226043729596e-202,0.000381006,0.9999771431101689,1.0,0.9999471363027878,1.0
13343,TMX3,0.0339242376358762,0.004681211844465479,0.0731178548878552,2.1379181116686965e-38,0.000143747,0.9999771431101689,1.0,0.9999471363027878,1.0
13344,TNC,-0.0434450676490875,0.0002013355734783474,-0.0344038166247672,2.86430051238763e-09,-0.000156998,0.9999771431101689,1.0,0.9999471363027878,1.0
13345,TNFAIP1,0.0399409736626335,0.0007026261493804982,0.0475984823404919,8.031968346922843e-17,8.52e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13346,TNFAIP2,0.0265688261426562,0.030755466615343126,-0.0259969571960539,9.598389634166701e-06,3.52e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13347,TNFAIP3,-0.0753062077752595,1.2930413353842946e-11,0.0378051583313628,5.578491116859882e-11,-0.00039805,0.9999771431101689,1.0,0.9999471363027878,1.0
13348,TNFAIP6,-0.0353740490577695,0.00304436769003949,-0.0175292114762087,0.003431249950324761,-0.000108822,0.9999771431101689,1.0,0.9999471363027878,1.0
13349,TNFAIP8L1,0.0394799235101615,0.0008206755155043563,0.0490942817485994,7.815043297267889e-18,-0.000319255,0.6314330120328477,1.0,0.9999471363027878,1.0
13350,TNFAIP8L2,0.0735381629443711,4.141749197015101e-11,0.0580483366031605,1.5082016405067238e-24,4.17e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13351,TNFRSF11A,-0.0256383906317669,0.03778409243558834,-0.0396178854586991,5.86330757989818e-12,-0.000111071,0.9999771431101689,1.0,0.9999471363027878,1.0
13352,TNFRSF11B,-0.0291957571897602,0.016516356892529418,-0.0260596582121581,9.109557673826111e-06,-0.000192903,0.9999771431101689,1.0,0.9999471363027878,1.0
13353,TNFRSF13B,-0.0246750995366046,0.046321732525649355,-0.0193854581451731,0.0011467037373760094,-9.84e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13354,TNFRSF13C,0.0532518985334115,3.3344409748414798e-06,0.0314501123178713,6.431062040809156e-08,0.000122764,0.9999771431101689,1.0,0.9999471363027878,1.0
13355,TNFRSF14,0.046871938606839,5.2980565591780825e-05,0.1715530610527764,4.042721805620513e-209,-0.000930647,1.762312341421371e-05,0.0009340255409533268,1.4708568235683514e-08,6.177598658987076e-07
13356,TNFRSF19,-0.0421648729538664,0.00032206010176775204,-0.0225704884957778,0.00013596500705689396,-0.000111728,0.9999771431101689,1.0,0.9999471363027878,1.0
13357,TNFRSF1A,0.0397308449774609,0.0007558146402909943,0.0484401027873364,2.1854823840157083e-17,5.55e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13358,TNFRSF1B,0.0816300825677125,1.5621394073148408e-13,-0.0232274552870791,8.410126835158531e-05,6.35e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13359,TNFRSF9,-0.0506206986684608,1.092560863569735e-05,-0.0287594542061674,8.583101119161177e-07,-0.000205847,0.9999771431101689,1.0,0.9999471363027878,1.0
13360,TNFSF10,0.161457978179489,8.612747047308505e-52,0.0712891046591122,1.519760431048234e-36,0.000247062,0.5217172265661031,1.0,0.9999471363027878,1.0
13361,TNFSF12,-0.0326418156351901,0.006708041535984454,-0.0269521815164708,4.281646567394538e-06,-0.000222432,0.9999771431101689,1.0,0.9999471363027878,1.0
13362,TNFSF13,-0.0447775552011211,0.00012131654146575117,-0.0138831274508098,0.021670162230130133,-0.000422273,0.9999771431101689,1.0,0.9999471363027878,1.0
13363,TNFSF13B,0.0560742199215677,8.724117673015013e-07,0.0522359269533372,4.6268831350298195e-20,4.27e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13364,TNFSF15,-0.0362557468207471,0.0023218613891525957,-0.0155815556734618,0.009647135701008972,-0.0002276,0.9999771431101689,1.0,0.9999471363027878,1.0
13365,TNFSF4,0.0570653223877715,5.355656842212827e-07,0.0474900739797808,9.479039966040998e-17,6.45e-06,0.9999771431101689,1.0,0.9999471363027878,1.0
13366,TNFSF8,-0.0603456235567965,9.882226094447128e-08,-0.046724815426634,3.0303845500112084e-16,-0.000237223,0.9999771431101689,1.0,0.9999471363027878,1.0
13367,TNIP1,0.0299725370325622,0.013567859894998894,0.0966168903071021,2.1494026054664058e-66,-4.37e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13368,TNIP3,-0.0476620953235236,3.854627221328507e-05,-0.0248935685704381,2.3441490516993947e-05,-0.000192882,0.9999771431101689,1.0,0.9999471363027878,1.0
13369,TNK1,-0.0417825402242605,0.0003685595975821579,-0.0145085067484119,0.016253934957924387,-0.000132781,0.9999771431101689,1.0,0.9999471363027878,1.0
13370,TNKS,0.0257669371494015,0.036755814086914765,0.0168480092735895,0.004981999759712207,-0.000135403,0.9999771431101689,1.0,0.9999471363027878,1.0
13371,TNKS2,0.0552407220134313,1.3064419692154064e-06,0.0617011557170029,1.3074944692010804e-27,9.51e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13372,TNN,-0.1141040674542135,6.030324592404997e-26,-0.0422041929099992,1.9460614938982996e-13,-0.000357994,0.9999771431101689,1.0,0.9999471363027878,1.0
13373,TNNI1,-0.0470927124164199,4.8483748494447605e-05,-0.0276448874627658,2.3390982438640366e-06,-0.000120981,0.9999771431101689,1.0,0.9999471363027878,1.0
13374,TNNI3K,-0.0394669418485531,0.0008242340467907017,-0.0237213229196776,5.8193454975588234e-05,-7.86e-06,0.9999771431101689,1.0,0.9999471363027878,1.0
13375,TNNT2,-0.0507042039417982,1.0532734055887235e-05,-0.0337985685666579,5.547047536653717e-09,-0.000183628,0.9999771431101689,1.0,0.9999471363027878,1.0
13376,TNNT3,-0.0465089143682023,6.122873797567691e-05,-0.0197961647333976,0.0008860399952906978,-0.000246461,0.9999771431101689,1.0,0.9999471363027878,1.0
13377,TNP2,-0.0865291825235077,3.907637351494115e-15,-0.0501686448233911,1.4093049913457276e-18,-0.000341102,0.9999771431101689,1.0,0.9999471363027878,1.0
13378,TNPO1,0.1205935670041432,6.14138261999057e-29,0.1919157675370192,1.9085350159972562e-262,0.000788939,0.9999771431101689,1.0,0.9999471363027878,1.0
13379,TNPO2,0.0545224439640297,1.8438600687781199e-06,0.1178109146566017,2.0212078442746646e-98,0.000199506,0.9999771431101689,1.0,0.9999471363027878,1.0
13380,TNPO3,0.0441517004761296,0.0001543184913034647,0.1165184379243059,2.788616112618125e-96,0.000425956,0.9999771431101689,1.0,0.9999471363027878,1.0
13381,TNR,-0.051572064722221,7.191682124160493e-06,-0.038626406057346,2.0354202511561948e-11,-0.000203549,0.9999771431101689,1.0,0.9999471363027878,1.0
13382,TNRC18,0.0396426224727958,0.0007784560379085336,0.0805893416905207,1.896559989806314e-46,-7.81e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13383,TNRC6C.AS1,0.0363278398221927,0.0022702727290531783,0.0329622247011572,1.3554018790187108e-08,-5.69e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13384,TNS1,-0.0636777329727445,1.626163055143472e-08,-0.0419308820883114,2.818483307070217e-13,-0.000256342,0.9999771431101689,1.0,0.9999471363027878,1.0
13385,TNS2,-0.0488641675865804,2.3367650814466102e-05,-0.021944386439052,0.0002117182584788454,-0.000371819,0.9999771431101689,1.0,0.9999471363027878,1.0
13386,TNS4,-0.0439686151669422,0.000165410070288936,-0.0432235587425187,4.791611630139041e-14,-0.000289443,0.9999771431101689,1.0,0.9999471363027878,1.0
13387,TNXB,-0.063578634443599,1.717793865803871e-08,-0.037345696844824,9.687930468332166e-11,-0.000181578,0.9999771431101689,1.0,0.9999471363027878,1.0
13388,TOB1,-0.0557763429828517,1.0072640257430744e-06,-0.015549606496458,0.00980041243944093,-0.000261695,0.9999771431101689,1.0,0.9999471363027878,1.0
13389,TOE1,0.052242112895966,5.304560285772543e-06,0.1450200046142368,4.2270758700500104e-149,0.000588,0.9999771431101689,1.0,0.9999471363027878,1.0
13390,TOM1,-0.0344135443474609,0.004058139768832099,-0.0280453854818305,1.6373683132860006e-06,-0.000258839,0.9999771431101689,1.0,0.9999471363027878,1.0
13391,TOM1L1,-0.0678903990568106,1.4206600662482181e-09,-0.0365923636024065,2.3715220844889875e-10,-0.000186702,0.9999771431101689,1.0,0.9999471363027878,1.0
13392,TOM1L2,-0.0322750113354702,0.007404599446211116,-0.0344944822131482,2.5906627618960916e-09,-0.000385123,0.9999771431101689,1.0,0.9999471363027878,1.0
13393,TOMM20,0.1188220994183275,4.144290177881932e-28,0.2499342068797052,0.0,0.000714438,0.9999771431101689,1.0,0.9999471363027878,1.0
13394,TOMM22,0.1177476820737299,1.3179021659836942e-27,0.2252779035059318,0.0,0.000754006,0.9999771431101689,1.0,0.9999471363027878,1.0
13395,TOMM34,0.0762500819698804,6.8580068419177596e-12,0.1451158203602702,2.6840594980968454e-149,0.000387493,0.9999771431101689,1.0,0.9999471363027878,1.0
13396,TOMM40,0.1464203628487418,1.428127503236952e-42,0.235157644683124,0.0,0.001379576,0.15122443585393225,1.0,0.22243855451111072,1.0
13397,TOMM5,0.0995776568296085,7.277355383802612e-20,0.1587633644768256,7.23749803891603e-179,0.00071054,0.9999771431101689,1.0,0.9999471363027878,1.0
13398,TOMM6,0.024526613325291,0.04773010375830178,0.0706955713017089,5.914765181006094e-36,0.000151746,0.9999771431101689,1.0,0.9999471363027878,1.0
13399,TOMM70,0.0809170585075176,2.5948251827914446e-13,0.170534568574137,1.271738770010633e-206,0.000556573,0.9999771431101689,1.0,0.9999471363027878,1.0
13400,TOP1,0.1867698350065578,1.7250827016821782e-69,0.266204746509757,0.0,0.001136528,0.9999771431101689,1.0,0.9999471363027878,1.0
13401,TOP2B,0.1335526827064004,1.9862909645983015e-35,0.0550409541261113,3.6236897907569397e-22,-0.000280069,0.00229491023639605,0.22260629293041687,0.9999471363027878,1.0
13402,TOPAZ1,-0.0333808974756739,0.005462149171763504,-0.0244090266413002,3.433532241858653e-05,-0.000140995,0.9999771431101689,1.0,0.9999471363027878,1.0
13403,TOPBP1,0.0732424854012282,5.020323350789768e-11,0.1752955886792383,1.9189404942674713e-218,0.000660141,0.9999771431101689,1.0,0.9999471363027878,1.0
13404,TOPORS.AS1,0.0439911769700919,0.00016410463245916402,0.0849092298926111,1.822334669118888e-51,2.13e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13405,TOR1A,0.0434113370474723,0.00020381707615889897,0.1051233033601077,1.8012591910718925e-78,0.000337165,0.9999771431101689,1.0,0.9999471363027878,1.0
13406,TOR1AIP1,0.0296719796957809,0.014661280345837687,0.0817178982124766,9.815898574162256e-48,7.05e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13407,TOR1AIP2,0.0278676685932439,0.022801242159067068,0.0597830737306171,5.605557403740146e-26,2.88e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13408,TOR2A,0.0370480797719121,0.0018144474866601413,0.0536811564224853,3.928978819731021e-21,7.99e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13409,TOR4A,0.0821919214348145,1.0393181503156273e-13,0.0862297436386372,4.73723645386571e-53,0.000225268,0.9999771431101689,1.0,0.9999471363027878,1.0
13410,TOX,0.0859504537220784,6.1083396727600754e-15,0.1141335205930271,2.119836694608073e-92,0.000282293,0.9999771431101689,1.0,0.9999471363027878,1.0
13411,TOX3,-0.0303837818834512,0.012217315182425434,-0.0193253225430229,0.0011904454635113615,-0.000114745,0.9999771431101689,1.0,0.9999471363027878,1.0
13412,TOX4,0.0270041613388654,0.027862727550909717,0.0136165071636637,0.024443445517923993,-0.000154064,0.9999771431101689,1.0,0.9999471363027878,1.0
13413,TP53,0.0996643600084946,6.736120991764934e-20,0.1708226484838119,2.5091540285822108e-207,0.0003676,0.9999771431101689,1.0,0.9999471363027878,1.0
13414,TP53AIP1,-0.0349729644218708,0.003430786538840486,-0.0312130636112099,8.141690144203449e-08,-0.000170995,0.9999771431101689,1.0,0.9999471363027878,1.0
13415,TP53I3,0.0275343751788293,0.024639634160088793,0.0266483546271356,5.554699907914336e-06,-5.01e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
13416,TP53INP1,-0.0523444870359414,5.06363219220992e-06,-0.094277510542444,2.941642721711176e-63,-0.000513312,0.9999771431101689,1.0,0.9999471363027878,1.0
13417,TP53INP2,-0.0416859980472153,0.00038190107247780894,-0.0345950661888777,2.3199427860953534e-09,-0.000142947,0.9999771431101689,1.0,0.9999471363027878,1.0
13418,TP53RK,0.0586774057104465,2.3651429364317411e-07,0.1076178786856831,3.2706615955290324e-82,0.000281959,0.9999771431101689,1.0,0.9999471363027878,1.0
13419,TP53TG5,-0.0334474501021615,0.005362145694546403,-0.0256754139232946,1.2490742396701993e-05,-0.00016674,0.9999771431101689,1.0,0.9999471363027878,1.0
13420,TP63,-0.083150447492886,5.091707654652741e-14,-0.0537863697084804,3.27553897082438e-21,-0.000331208,0.9999771431101689,1.0,0.9999471363027878,1.0
13421,TP73,-0.0343683388936461,0.00411270265685812,-0.0215622442292762,0.0002765841105756772,-0.000116199,0.9999771431101689,1.0,0.9999471363027878,1.0
13422,TPBG,-0.0780352102099844,2.020452652089529e-12,-0.0289609190923412,7.120377899305384e-07,-0.000301826,0.9999771431101689,1.0,0.9999471363027878,1.0
13423,TPCN1,-0.0544529818019207,1.9054454516613263e-06,-0.0151301029864395,0.012054321010529622,-0.000271804,0.9999771431101689,1.0,0.9999471363027878,1.0
13424,TPCN2,-0.0501265226742668,1.3539310037096047e-05,-0.0258445704683114,1.0882669194544647e-05,-0.000140502,0.9999771431101689,1.0,0.9999471363027878,1.0
13425,TPD52,-0.0493887286282648,1.8655506204871697e-05,-0.0157439059832404,0.008888706288640235,-0.00026414,0.9999771431101689,1.0,0.9999471363027878,1.0
13426,TPD52L3,-0.0410476030215353,0.00047815229440737887,-0.0303105628026764,1.9779817947310474e-07,-0.000216531,0.9999771431101689,1.0,0.9999471363027878,1.0
